,2-Aminobutyrate,Thymine,Phenylacetate,Nicotinate,Histidine,Thymidine,Taurine,Betaine,Phenylalanine,Creatinine,Succinate,Inosine,Cadaverine,Acetate,Carnitine,Propionate,Acetaminophen,Citrulline,Methylsuccinate,DL-methionine-sulfoxide,p-Cresol,Methylamine,Guanosine,"5,6-Dihydrouracil",4-Hydroxyphenyllactate,2'-Deoxyuridine,Serine,Urea,Galactose,Acetoin,Ornithine,Isovalerate,Fucose,Glycine,N-Carbamoyl-beta-alanine,Isobutyrate,Tyramine,Choline,Isoleucine,Fumarate,beta-Pseudouridine,Glutamine,Ethanolamine,N-Methylhydantoin,Indole-3-acetate,Proline,2-Hydroxybutyrate,Glycerol,Phenol,Uridine,Citrate,Glutamate,Valine,Propylene glycol,Hypoxanthine,Trimethylamine,N-Acetylneuraminate,Lysine,Methionine,Pyruvate,"1,3-Dihydroxyacetone",2-Oxoglutarate,4-Hydroxyphenylacetate,2-Hydroxyglutarate,Pyroglutamate,Butyrate,O-Acetylcarnitine,Arginine,Tyrosine,5-Aminopentanoate,Xylose,Tryptophan,3-Hydroxybutyrate,4-Hydroxybenzoate,"N,N-Dimethylglycine",Ribose,Glutarate,Lactose,Arabinose,Dimethylamine,Uracil,Malate,Desaminotyrosine,Asparagine,Lactate,2'-Deoxyinosine,Ascorbate,Methanol,Threonine,Ethanol,Indole-3-lactate,Alanine,Creatine,Glucose,Putrescine,Leucine,Formate,Isopropanol,Allantoin,N-Acetylglucosamine,Urocanate,Cytidine,Valerate,Aspartate,Cytosine,Sarcosine,beta-Alanine,4-Aminobutyrate
N-Acetylneuraminate,0.6129032258064516,0.7117117117117117,0.7388059701492538,0.7741935483870968,0.7159763313609467,0.4956521739130435,0.8349514563106796,0.7263157894736842,0.631578947368421,0.7870370370370371,0.7311827956989247,0.6303030303030303,0.7849462365591398,0.8152173913043478,0.5625,0.782608695652174,0.7295597484276729,0.4845360824742268,0.6632653061224489,0.6538461538461539,0.8445945945945946,0.9021739130434783,0.6363636363636364,0.6764705882352942,0.6959459459459459,0.5043478260869565,0.631578947368421,0.9042553191489362,0.574468085106383,0.7204301075268817,0.5531914893617021,0.7473684210526316,0.574468085106383,0.7311827956989247,0.6082474226804123,0.7659574468085106,0.7651006711409396,0.7311827956989247,0.5876288659793815,0.8173076923076923,0.4435483870967742,0.5463917525773195,0.75,0.7383177570093458,0.7055837563451777,0.5051546391752577,0.6413043478260869,0.7608695652173914,0.8571428571428571,0.4782608695652174,0.6435643564356436,0.5625,0.625,0.7608695652173914,0.8353658536585366,0.8924731182795699,0.0,0.5425531914893617,0.6435643564356436,0.7526881720430108,0.7634408602150538,0.6770833333333334,0.7583892617449665,0.5851063829787234,0.49,0.7391304347826086,0.5104166666666666,0.57,0.6666666666666666,0.5760869565217391,0.6063829787234043,0.7091836734693877,0.6808510638297872,0.7756410256410257,0.7052631578947368,0.6354166666666666,0.7021276595744681,0.5612244897959183,0.6063829787234043,0.8586956521739131,0.7297297297297297,0.631578947368421,0.7567567567567568,0.5918367346938775,0.6847826086956522,0.6484848484848484,0.6697247706422018,0.9021739130434783,0.5578947368421052,0.8478260869565217,0.6632653061224489,0.6559139784946236,0.7115384615384616,0.574468085106383,0.8064516129032258,0.5876288659793815,0.8829787234042553,0.8043478260869565,0.7383177570093458,0.2127659574468085,0.8212290502793296,0.5128205128205128,0.7065217391304348,0.6,0.8073394495412844,0.6808510638297872,0.6881720430107527,0.6344086021505376
Lysine,0.21739130434782608,0.684931506849315,0.6881720430107527,0.785234899328859,0.671875,0.6736842105263158,0.6964285714285714,0.5490196078431373,0.5164835164835165,0.6875,0.5510204081632653,0.7569444444444444,0.5333333333333333,0.6521739130434783,0.5081967213114754,0.5869565217391305,0.75,0.27586206896551724,0.6229508196721312,0.3684210526315789,0.819047619047619,0.8260869565217391,0.7638888888888888,0.625,0.7521367521367521,0.6702127659574468,0.37254901960784315,0.8085106382978723,0.6818181818181818,0.6666666666666666,0.10638297872340426,0.5306122448979592,0.6818181818181818,0.4222222222222222,0.45614035087719296,0.5625,0.719626168224299,0.660377358490566,0.2,0.6896551724137931,0.6605504587155964,0.19230769230769232,0.5833333333333334,0.6666666666666666,0.7544910179640718,0.2807017543859649,0.5818181818181818,0.7358490566037735,0.8105263157894737,0.6666666666666666,0.59375,0.21568627450980393,0.2653061224489796,0.7358490566037735,0.819672131147541,0.8571428571428571,0.5425531914893617,0.0,0.3333333333333333,0.62,0.7169811320754716,0.5454545454545454,0.7339449541284404,0.5666666666666667,0.375,0.5,0.5454545454545454,0.2222222222222222,0.5963302752293578,0.2127659574468085,0.7076923076923077,0.7204968944099379,0.5740740740740741,0.7586206896551724,0.5098039215686274,0.7076923076923077,0.46938775510204084,0.7123287671232876,0.7076923076923077,0.8163265306122449,0.676056338028169,0.639344262295082,0.7314814814814815,0.2830188679245283,0.6545454545454545,0.7605633802816901,0.7272727272727273,0.875,0.3333333333333333,0.7959183673469388,0.764367816091954,0.30434782608695654,0.5254237288135594,0.6818181818181818,0.5777777777777777,0.2,0.8163265306122449,0.7647058823529411,0.6461538461538462,0.5595238095238095,0.7851851851851852,0.6770833333333334,0.43478260869565216,0.3137254901960784,0.7230769230769231,0.49019607843137253,0.40425531914893614,0.2978723404255319
Methionine,0.17777777777777778,0.684931506849315,0.7676767676767676,0.8246753246753247,0.7313432835820896,0.7272727272727273,0.5686274509803921,0.52,0.6363636363636364,0.6875,0.5510204081632653,0.7986577181208053,0.6530612244897959,0.6222222222222222,0.5081967213114754,0.5555555555555556,0.7984496124031008,0.4375,0.6,0.0625,0.8518518518518519,0.8,0.8053691275167785,0.6461538461538462,0.8130081300813008,0.7373737373737373,0.37254901960784315,0.8333333333333334,0.7571428571428571,0.6415094339622641,0.32075471698113206,0.5,0.7571428571428571,0.4222222222222222,0.4827586206896552,0.5319148936170213,0.7876106194690266,0.6346153846153846,0.3018867924528302,0.6896551724137931,0.7627118644067796,0.3793103448275862,0.5833333333333334,0.6666666666666666,0.8114285714285714,0.41935483870967744,0.5555555555555556,0.7358490566037735,0.8585858585858586,0.7326732673267327,0.6567164179104478,0.34545454545454546,0.22916666666666666,0.7115384615384616,0.8292682926829268,0.8333333333333334,0.6435643564356436,0.3333333333333333,0.0,0.5918367346938775,0.7169811320754716,0.6206896551724138,0.8,0.6349206349206349,0.4927536231884058,0.4666666666666667,0.5454545454545454,0.4,0.6923076923076923,0.38461538461538464,0.746268656716418,0.788235294117647,0.5471698113207547,0.819672131147541,0.48,0.746268656716418,0.5576923076923077,0.7792207792207793,0.746268656716418,0.7916666666666666,0.6944444444444444,0.639344262295082,0.7982456140350878,0.34545454545454546,0.6296296296296297,0.8027210884353742,0.7272727272727273,0.851063829787234,0.3018867924528302,0.7708333333333334,0.8186813186813187,0.26666666666666666,0.5254237288135594,0.7571428571428571,0.6382978723404256,0.3018867924528302,0.8163265306122449,0.74,0.6666666666666666,0.6404494382022472,0.7941176470588235,0.7425742574257426,0.5,0.3137254901960784,0.7424242424242424,0.46,0.40425531914893614,0.3333333333333333
Pyruvate,0.5121951219512195,0.7704918032786885,0.7682926829268293,0.8652482269503546,0.8538461538461538,0.7931034482758621,0.8181818181818182,0.6052631578947368,0.8,0.7884615384615384,0.3870967741935484,0.8794326241134752,0.8461538461538461,0.2916666666666667,0.5714285714285714,0.16666666666666666,0.8547008547008547,0.6833333333333333,0.425,0.6153846153846154,0.8426966292134831,0.9,0.8785714285714286,0.7592592592592593,0.7864077669902912,0.8181818181818182,0.5581395348837209,0.8709677419354839,0.7058823529411765,0.3,0.6122448979591837,0.3548387096774194,0.7058823529411765,0.5294117647058824,0.6041666666666666,0.2857142857142857,0.8737864077669902,0.717948717948718,0.5918367346938775,0.5526315789473685,0.8425925925925926,0.6481481481481481,0.7297297297297297,0.7818181818181819,0.8869047619047619,0.6724137931034483,0.3235294117647059,0.5625,0.8354430379746836,0.8241758241758241,0.5319148936170213,0.6274509803921569,0.5454545454545454,0.5161290322580645,0.9017857142857143,0.8709677419354839,0.7526881720430108,0.62,0.5918367346938775,0.0,0.32142857142857145,0.3611111111111111,0.7938144329896907,0.4883720930232558,0.703125,0.2857142857142857,0.6111111111111112,0.6607142857142857,0.8214285714285714,0.5681818181818182,0.6875,0.8855421686746988,0.4,0.8058252427184466,0.5526315789473685,0.6875,0.45714285714285713,0.7413793103448276,0.6875,0.8787878787878788,0.8032786885245902,0.45,0.7916666666666666,0.6274509803921569,0.23333333333333334,0.8768115942028986,0.625,0.7307692307692307,0.5625,0.5925925925925926,0.872093023255814,0.4594594594594595,0.6530612244897959,0.7058823529411765,0.8378378378378378,0.5918367346938775,0.6785714285714286,0.5517241379310345,0.8035714285714286,0.7804878048780488,0.8650793650793651,0.8351648351648352,0.3548387096774194,0.5869565217391305,0.8301886792452831,0.5641025641025641,0.45714285714285713,0.525
"1,3-Dihydroxyacetone",0.6666666666666666,0.8064516129032258,0.8235294117647058,0.8958333333333334,0.8872180451127819,0.7619047619047619,0.813953488372093,0.7317073170731707,0.8469387755102041,0.8076923076923077,0.5588235294117647,0.8540145985401459,0.8421052631578947,0.5185185185185185,0.5918367346938775,0.4642857142857143,0.8632478632478633,0.7619047619047619,0.5581395348837209,0.7321428571428571,0.8539325842696629,0.9333333333333333,0.8529411764705882,0.7777777777777778,0.7961165048543689,0.7590361445783133,0.5476190476190477,0.8666666666666667,0.6170212765957447,0.21428571428571427,0.7115384615384616,0.5714285714285714,0.6170212765957447,0.6388888888888888,0.7058823529411765,0.53125,0.8725490196078431,0.6388888888888888,0.7169811320754716,0.65,0.8076923076923077,0.7368421052631579,0.6060606060606061,0.8,0.9122807017543859,0.7540983606557377,0.4,0.3333333333333333,0.8333333333333334,0.7674418604651163,0.6122448979591837,0.7222222222222222,0.6875,0.39285714285714285,0.9107142857142857,0.9032258064516129,0.7634408602150538,0.7169811320754716,0.7169811320754716,0.32142857142857145,0.0,0.5128205128205128,0.84,0.5116279069767442,0.7761194029850746,0.53125,0.6545454545454545,0.7457627118644068,0.8608695652173913,0.6808510638297872,0.5909090909090909,0.9112426035502958,0.42857142857142855,0.8490566037735849,0.6829268292682927,0.5909090909090909,0.6052631578947368,0.6666666666666666,0.5909090909090909,0.9090909090909091,0.8,0.4358974358974359,0.8383838383838383,0.7222222222222222,0.3225806451612903,0.8507462686567164,0.5925925925925926,0.6666666666666666,0.5833333333333334,0.4583333333333333,0.877906976744186,0.6341463414634146,0.75,0.6170212765957447,0.8333333333333334,0.7169811320754716,0.6666666666666666,0.4230769230769231,0.8,0.7468354430379747,0.890625,0.7790697674418605,0.5714285714285714,0.6938775510204082,0.8269230769230769,0.6904761904761905,0.6052631578947368,0.6511627906976745
2-Oxoglutarate,0.56,0.8055555555555556,0.7126436781609196,0.8287671232876712,0.8148148148148148,0.7526881720430108,0.8545454545454545,0.6938775510204082,0.75,0.8253968253968254,0.3055555555555556,0.8424657534246576,0.8333333333333334,0.5555555555555556,0.603448275862069,0.4722222222222222,0.84,0.6153846153846154,0.391304347826087,0.639344262295082,0.8247422680412371,0.9523809523809523,0.8413793103448276,0.78125,0.7289719626168224,0.7634408602150538,0.6481481481481481,0.9047619047619048,0.625,0.4878048780487805,0.5370370370370371,0.45,0.625,0.6444444444444445,0.6551724137931034,0.48717948717948717,0.8454545454545455,0.78,0.5454545454545454,0.5957446808510638,0.7522935779816514,0.5263157894736842,0.7916666666666666,0.8181818181818182,0.8554913294797688,0.6031746031746031,0.4186046511627907,0.6744186046511628,0.8023255813953488,0.7708333333333334,0.2608695652173913,0.4423076923076923,0.5849056603773585,0.6744186046511628,0.9016393442622951,0.9302325581395349,0.6770833333333334,0.5454545454545454,0.6206896551724138,0.3611111111111111,0.5128205128205128,0.0,0.7450980392156863,0.23255813953488372,0.5970149253731343,0.40540540540540543,0.6129032258064516,0.5901639344262295,0.7777777777777778,0.4897959183673469,0.6037735849056604,0.8538011695906432,0.4772727272727273,0.7358490566037735,0.6530612244897959,0.6037735849056604,0.19444444444444445,0.6666666666666666,0.6037735849056604,0.9333333333333333,0.8169014084507042,0.37777777777777777,0.7425742574257426,0.5789473684210527,0.47619047619047616,0.8391608391608392,0.625,0.8421052631578947,0.5964912280701754,0.7435897435897436,0.8418079096045198,0.6122448979591837,0.7166666666666667,0.625,0.851063829787234,0.5454545454545454,0.7692307692307693,0.7073170731707317,0.8181818181818182,0.7386363636363636,0.8676470588235294,0.78125,0.32432432432432434,0.5098039215686274,0.8412698412698413,0.6862745098039216,0.5869565217391305,0.5416666666666666
4-Hydroxyphenylacetate,0.7850467289719626,0.8292682926829268,0.17204301075268819,0.5506329113924051,0.7821229050279329,0.7916666666666666,0.9292035398230089,0.8490566037735849,0.3211009174311927,0.9090909090909091,0.7731958762886598,0.8592964824120602,0.9142857142857143,0.8297872340425532,0.7913043478260869,0.7978723404255319,0.43846153846153846,0.7868852459016393,0.7547169811320755,0.8050847457627118,0.1702127659574468,0.98,0.8585858585858586,0.8760330578512396,0.09803921568627451,0.8068965517241379,0.8303571428571429,0.96,0.7946428571428571,0.8118811881188119,0.7657657657657657,0.7368421052631579,0.7946428571428571,0.8446601941747572,0.8173913043478261,0.7684210526315789,0.23809523809523808,0.8878504672897196,0.7339449541284404,0.7216494845360825,0.7152317880794702,0.7758620689655172,0.9056603773584906,0.9032258064516129,0.5698324022346368,0.7833333333333333,0.7647058823529411,0.85,0.26881720430107525,0.8108108108108109,0.7222222222222222,0.7699115044247787,0.7685185185185185,0.85,0.9028571428571428,0.96,0.7583892617449665,0.7339449541284404,0.8,0.7938144329896907,0.84,0.7450980392156863,0.0,0.7476635514018691,0.8031496062992126,0.7553191489361702,0.7899159663865546,0.7796610169491526,0.1559633027522936,0.7547169811320755,0.8108108108108109,0.5888888888888889,0.7623762376237624,0.11764705882352941,0.8301886792452831,0.8214285714285714,0.7319587628865979,0.7966101694915254,0.8108108108108109,0.970873786407767,0.8455284552845529,0.7870370370370371,0.010752688172043012,0.8017241379310345,0.803921568627451,0.8571428571428571,0.6964285714285714,0.9375,0.7894736842105263,0.8969072164948454,0.5860215053763441,0.822429906542056,0.8461538461538461,0.7946428571428571,0.9230769230769231,0.7339449541284404,0.9072164948453608,0.8673469387755102,0.9032258064516129,0.8181818181818182,0.7602339181286549,0.8175675675675675,0.723404255319149,0.8035714285714286,0.8706896551724138,0.8532110091743119,0.8173076923076923,0.780952380952381
2-Hydroxyglutarate,0.5818181818181818,0.8205128205128205,0.717391304347826,0.8355263157894737,0.8142857142857143,0.6739130434782609,0.8688524590163934,0.7037037037037037,0.7523809523809524,0.8405797101449275,0.40476190476190477,0.7847222222222222,0.8301886792452831,0.6190476190476191,0.5254237288135594,0.5476190476190477,0.8384615384615385,0.6285714285714286,0.3673469387755102,0.6515151515151515,0.8235294117647058,0.9583333333333334,0.7832167832167832,0.8,0.660377358490566,0.6847826086956522,0.6140350877192983,0.9166666666666666,0.46296296296296297,0.4186046511627907,0.559322033898305,0.4888888888888889,0.46296296296296297,0.6862745098039216,0.6666666666666666,0.5227272727272727,0.8434782608695652,0.7115384615384616,0.5666666666666667,0.6415094339622641,0.6728971962616822,0.5483870967741935,0.7450980392156863,0.8333333333333334,0.8539325842696629,0.6176470588235294,0.23809523809523808,0.5,0.8152173913043478,0.6808510638297872,0.24489795918367346,0.47368421052631576,0.603448275862069,0.5,0.90625,0.9166666666666666,0.5851063829787234,0.5666666666666667,0.6349206349206349,0.4883720930232558,0.5116279069767442,0.23255813953488372,0.7476635514018691,0.0,0.6301369863013698,0.4523809523809524,0.5625,0.6060606060606061,0.7786885245901639,0.5185185185185185,0.43137254901960786,0.8522727272727273,0.37777777777777777,0.75,0.6666666666666666,0.43137254901960786,0.2682926829268293,0.5245901639344263,0.43137254901960786,0.9411764705882353,0.8311688311688312,0.24444444444444444,0.7452830188679245,0.6190476190476191,0.3333333333333333,0.7887323943661971,0.4838709677419355,0.8095238095238095,0.5172413793103449,0.6904761904761905,0.8011363636363636,0.6545454545454545,0.7230769230769231,0.46296296296296297,0.8461538461538461,0.5666666666666667,0.7441860465116279,0.5952380952380952,0.8333333333333334,0.6395348837209303,0.8732394366197183,0.6914893617021277,0.38095238095238093,0.5614035087719298,0.855072463768116,0.7192982456140351,0.6346153846153846,0.5660377358490566
Pyroglutamate,0.4262295081967213,0.625,0.7747747747747747,0.7579617834394905,0.6268656716417911,0.6,0.7571428571428571,0.5806451612903226,0.6330275229357798,0.6575342465753424,0.6507936507936508,0.6870748299319728,0.6885245901639344,0.7333333333333333,0.5211267605633803,0.6833333333333333,0.7388059701492538,0.24615384615384617,0.7105263157894737,0.5138888888888888,0.8688524590163934,0.8666666666666667,0.6938775510204082,0.5633802816901409,0.8148148148148148,0.5959595959595959,0.5076923076923077,0.8524590163934426,0.7831325301204819,0.7536231884057971,0.3114754098360656,0.65625,0.7831325301204819,0.559322033898305,0.45454545454545453,0.6825396825396826,0.782258064516129,0.6923076923076923,0.4,0.75,0.6206896551724138,0.22950819672131148,0.6774193548387096,0.5428571428571428,0.7241379310344828,0.13333333333333333,0.6857142857142857,0.8088235294117647,0.8558558558558559,0.58,0.6493506493506493,0.3333333333333333,0.453125,0.8088235294117647,0.7559055118110236,0.8709677419354839,0.49,0.375,0.4927536231884058,0.703125,0.7761194029850746,0.5970149253731343,0.8031496062992126,0.6301369863013698,0.0,0.639344262295082,0.5526315789473685,0.3582089552238806,0.6850393700787402,0.36666666666666664,0.775,0.7058823529411765,0.6811594202898551,0.803030303030303,0.5483870967741935,0.7435897435897436,0.5645161290322581,0.8,0.775,0.8,0.6329113924050633,0.7066666666666667,0.8015873015873016,0.4090909090909091,0.7246376811594203,0.6986301369863014,0.7692307692307693,0.9032258064516129,0.4927536231884058,0.8412698412698413,0.7417582417582418,0.4666666666666667,0.5774647887323944,0.7831325301204819,0.7213114754098361,0.4,0.8571428571428571,0.8333333333333334,0.5217391304347826,0.5,0.7552447552447552,0.6176470588235294,0.5901639344262295,0.46153846153846156,0.7402597402597403,0.48333333333333334,0.5409836065573771,0.45901639344262296
Butyrate,0.35135135135135137,0.75,0.7051282051282052,0.8405797101449275,0.8174603174603174,0.7647058823529411,0.8181818181818182,0.5277777777777778,0.7472527472527473,0.7647058823529411,0.21428571428571427,0.8633093525179856,0.7837837837837838,0.2916666666666667,0.4782608695652174,0.16666666666666666,0.8347826086956521,0.5892857142857143,0.38461538461538464,0.5,0.8160919540229885,0.9,0.8623188405797102,0.7358490566037735,0.7745098039215687,0.7906976744186046,0.5581395348837209,0.8709677419354839,0.6530612244897959,0.40625,0.4888888888888889,0.1111111111111111,0.6530612244897959,0.5294117647058824,0.5434782608695652,0.15384615384615385,0.8514851485148515,0.6486486486486487,0.4666666666666667,0.5135135135135135,0.8095238095238095,0.54,0.7297297297297297,0.7592592592592593,0.8597560975609756,0.5740740740740741,0.2727272727272727,0.5625,0.8205128205128205,0.797752808988764,0.5,0.5106382978723404,0.4,0.5161290322580645,0.8918918918918919,0.8333333333333334,0.7391304347826086,0.5,0.4666666666666667,0.2857142857142857,0.53125,0.40540540540540543,0.7553191489361702,0.4523809523809524,0.639344262295082,0.0,0.5294117647058824,0.5576923076923077,0.7889908256880734,0.425,0.6304347826086957,0.8580246913580247,0.25,0.7821782178217822,0.4722222222222222,0.6304347826086957,0.25806451612903225,0.6964285714285714,0.6304347826086957,0.8787878787878788,0.7833333333333333,0.45,0.7526881720430108,0.5106382978723404,0.3939393939393939,0.8602941176470589,0.625,0.7307692307692307,0.4666666666666667,0.5925925925925926,0.8654970760233918,0.4594594594594595,0.5957446808510638,0.6530612244897959,0.7714285714285715,0.4666666666666667,0.6785714285714286,0.5517241379310345,0.7818181818181819,0.75,0.856,0.8089887640449438,0.1111111111111111,0.4883720930232558,0.8076923076923077,0.5641025641025641,0.45714285714285713,0.3611111111111111
O-Acetylcarnitine,0.4827586206896552,0.7088607594936709,0.7692307692307693,0.8012820512820513,0.75177304964539,0.5652173913043478,0.803030303030303,0.49056603773584906,0.7181818181818181,0.7142857142857143,0.5740740740740741,0.7152777777777778,0.7586206896551724,0.6666666666666666,0.1346153846153846,0.6078431372549019,0.7894736842105263,0.547945205479452,0.5245901639344263,0.5652173913043478,0.8495575221238938,0.8888888888888888,0.7132867132867133,0.6944444444444444,0.7642276422764228,0.5913978494623656,0.4915254237288136,0.8928571428571429,0.6323529411764706,0.5818181818181818,0.5384615384615384,0.5555555555555556,0.6323529411764706,0.6,0.5538461538461539,0.5849056603773585,0.8083333333333333,0.5192307692307693,0.5230769230769231,0.6984126984126984,0.6306306306306306,0.5507246376811594,0.6785714285714286,0.7123287671232876,0.8044692737430168,0.5142857142857142,0.5,0.6481481481481481,0.8557692307692307,0.574468085106383,0.5882352941176471,0.484375,0.5081967213114754,0.6481481481481481,0.8549618320610687,0.7843137254901961,0.5104166666666666,0.5454545454545454,0.5454545454545454,0.6111111111111112,0.6545454545454545,0.6129032258064516,0.7899159663865546,0.5625,0.5526315789473685,0.5294117647058824,0.0,0.5633802816901409,0.7480314960629921,0.5245901639344263,0.6153846153846154,0.8089887640449438,0.40384615384615385,0.8188976377952756,0.4528301886792453,0.6153846153846154,0.5789473684210527,0.6301369863013698,0.6153846153846154,0.8363636363636363,0.75,0.4915254237288136,0.788135593220339,0.5076923076923077,0.5714285714285714,0.7272727272727273,0.6133333333333333,0.8461538461538461,0.3728813559322034,0.75,0.7923497267759563,0.5517241379310345,0.546875,0.6323529411764706,0.75,0.5230769230769231,0.8148148148148148,0.6730769230769231,0.7466666666666667,0.5058823529411764,0.8194444444444444,0.5851063829787234,0.5555555555555556,0.5396825396825397,0.7808219178082192,0.543859649122807,0.5789473684210527,0.43636363636363634
Arginine,0.3076923076923077,0.6753246753246753,0.7450980392156863,0.7533333333333333,0.6031746031746031,0.6530612244897959,0.7258064516129032,0.5714285714285714,0.59,0.59375,0.6,0.6971830985915493,0.5882352941176471,0.6923076923076923,0.5303030303030303,0.6346153846153846,0.7709923664122137,0.23333333333333334,0.6567164179104478,0.42857142857142855,0.8495575221238938,0.8461538461538461,0.704225352112676,0.6176470588235294,0.7936507936507936,0.6494845360824743,0.43859649122807015,0.8076923076923077,0.7432432432432432,0.7,0.13725490196078433,0.5818181818181818,0.7432432432432432,0.49019607843137253,0.45901639344262296,0.6111111111111112,0.7565217391304347,0.6724137931034483,0.2857142857142857,0.71875,0.6782608695652174,0.21428571428571427,0.6296296296296297,0.6571428571428571,0.7485380116959064,0.26666666666666666,0.6229508196721312,0.7627118644067796,0.8446601941747572,0.6464646464646465,0.6285714285714286,0.2982456140350877,0.34545454545454546,0.7627118644067796,0.7603305785123967,0.8518518518518519,0.57,0.2222222222222222,0.4,0.6607142857142857,0.7457627118644068,0.5901639344262295,0.7796610169491526,0.6060606060606061,0.3582089552238806,0.5576923076923077,0.5633802816901409,0.0,0.652542372881356,0.23529411764705882,0.7323943661971831,0.7151515151515152,0.6166666666666667,0.8,0.5357142857142857,0.7323943661971831,0.5272727272727272,0.7654320987654321,0.7323943661971831,0.8148148148148148,0.6666666666666666,0.6716417910447762,0.7777777777777778,0.3559322033898305,0.6885245901639344,0.7,0.7469879518072289,0.8888888888888888,0.4,0.8181818181818182,0.7584269662921348,0.38461538461538464,0.47540983606557374,0.7432432432432432,0.6274509803921569,0.2857142857142857,0.8363636363636363,0.7894736842105263,0.6176470588235294,0.5888888888888889,0.7407407407407407,0.6,0.5,0.38596491228070173,0.6716417910447762,0.5178571428571429,0.4716981132075472,0.37735849056603776
Tyrosine,0.6697247706422018,0.7769230769230769,0.30275229357798167,0.5301204819277109,0.6910112359550562,0.74,0.8571428571428571,0.7982456140350878,0.16666666666666666,0.8515625,0.8035714285714286,0.7960199004975125,0.8165137614678899,0.8532110091743119,0.7479674796747967,0.8256880733944955,0.3851851851851852,0.6639344262295082,0.7851239669421488,0.7,0.28440366972477066,0.926605504587156,0.8009950248756219,0.8110236220472441,0.21367521367521367,0.7466666666666667,0.7192982456140351,0.9279279279279279,0.8188976377952756,0.8362068965517241,0.6306306306306306,0.7727272727272727,0.8188976377952756,0.7592592592592593,0.7520661157024794,0.8,0.14814814814814814,0.8448275862068966,0.6090909090909091,0.7589285714285714,0.6602564102564102,0.646551724137931,0.8198198198198198,0.8384615384615385,0.510989010989011,0.6583333333333333,0.7948717948717948,0.8695652173913043,0.37037037037037035,0.743421052631579,0.7560975609756098,0.6491228070175439,0.6545454545454545,0.8695652173913043,0.856353591160221,0.9375,0.6666666666666666,0.5963302752293578,0.6923076923076923,0.8214285714285714,0.8608695652173913,0.7777777777777778,0.1559633027522936,0.7786885245901639,0.6850393700787402,0.7889908256880734,0.7480314960629921,0.652542372881356,0.0,0.6636363636363637,0.8333333333333334,0.4972067039106145,0.7931034482758621,0.2457627118644068,0.7807017543859649,0.84251968503937,0.7678571428571429,0.8195488721804511,0.8333333333333334,0.9196428571428571,0.7829457364341085,0.8130081300813008,0.14814814814814814,0.6837606837606838,0.8290598290598291,0.7989949748743719,0.7322834645669292,0.9459459459459459,0.6810344827586207,0.9107142857142857,0.5212765957446809,0.7064220183486238,0.7804878048780488,0.8188976377952756,0.8348623853211009,0.6090909090909091,0.9196428571428571,0.8849557522123894,0.8294573643410853,0.7222222222222222,0.7102272727272727,0.75,0.7614678899082569,0.6929824561403509,0.8225806451612904,0.7719298245614035,0.7454545454545455,0.7
5-Aminopentanoate,0.2727272727272727,0.6764705882352942,0.7111111111111111,0.7588652482269503,0.688,0.651685393258427,0.66,0.5531914893617021,0.5978260869565217,0.7,0.4883720930232558,0.7730496453900709,0.5,0.6,0.48214285714285715,0.525,0.768595041322314,0.2909090909090909,0.5818181818181818,0.41818181818181815,0.8316831683168316,0.8,0.7801418439716312,0.6101694915254238,0.7719298245614035,0.6477272727272727,0.42857142857142855,0.8095238095238095,0.6935483870967742,0.625,0.11363636363636363,0.46511627906976744,0.6935483870967742,0.4146341463414634,0.4230769230769231,0.5,0.7281553398058253,0.6458333333333334,0.25,0.6538461538461539,0.6792452830188679,0.20408163265306123,0.5581395348837209,0.6774193548387096,0.7607361963190185,0.2641509433962264,0.5306122448979592,0.7021276595744681,0.8241758241758241,0.6593406593406593,0.5517241379310345,0.2653061224489796,0.3191489361702128,0.7021276595744681,0.8403361344537815,0.8372093023255814,0.5760869565217391,0.2127659574468085,0.38461538461538464,0.5681818181818182,0.6808510638297872,0.4897959183673469,0.7547169811320755,0.5185185185185185,0.36666666666666664,0.425,0.5245901639344263,0.23529411764705882,0.6636363636363637,0.0,0.6779661016949152,0.7577639751552795,0.5208333333333334,0.7787610619469026,0.5106382978723404,0.6779661016949152,0.3953488372093023,0.7246376811594203,0.6779661016949152,0.7906976744186046,0.6666666666666666,0.6,0.7523809523809524,0.36538461538461536,0.6122448979591837,0.7681159420289855,0.704225352112676,0.8571428571428571,0.38461538461538464,0.7674418604651163,0.7705882352941177,0.36363636363636365,0.5535714285714286,0.6935483870967742,0.55,0.25,0.7906976744186046,0.7333333333333333,0.6557377049180327,0.5975609756097561,0.7938931297709924,0.6703296703296703,0.35,0.3673469387755102,0.7166666666666667,0.48936170212765956,0.3170731707317073,0.1951219512195122
